employee_name,user_id,O,C,E,A,N,pos_count,pos_mean,neg_count,neg_mean,neutral_count,neutral_mean
Whoopi Britanney Camacho,WBC0192,47,36,39,39,27,12092,0.32740656187338246,32312,-0.487425731132086,7496,-0.03251067284303802
Penelope Lysandra Hayes,PLH0715,42,37,19,37,29,1205,0.45435685092482825,1932,-0.6087474118278017,323,-0.021362229420489202
Vivian Sarah Arnold,VSA0230,47,15,25,14,29,7717,0.38512375604110755,15263,-0.5638013578785878,5140,-0.03478599273625051
Kermit Jonas Gould,KJG0910,37,10,31,18,29,2291,0.5071148035412842,7350,-0.5619864022265486,393,-0.03664122192004255
Deborah Barbara White,DBW0483,17,16,25,21,37,17331,0.43781085966801825,30548,-0.4653070640783277,8173,-0.006594885697194738
Kyla Blythe Carter,KBC0054,42,43,17,41,32,9285,0.37467960083458973,18443,-0.5270238097575108,5142,-0.03778685392751762
Cathleen Samantha Craig,CSC0217,40,15,30,38,28,3388,0.33258560068527104,8187,-0.5330279763199638,1310,-0.0517557259620601
Burke Rooney Stafford,BRS0734,32,39,47,10,30,6518,0.19168456936447706,9410,-0.5815090375723798,1892,-0.027695560666395797
Keane Nicholas Blevins,KNB0022,22,38,45,16,30,8903,0.4550039361437211,24585,-0.5254545506160386,5956,-0.004029550093624558
Paula Isabelle Santiago,PIS0522,44,26,48,40,35,1761,0.45235662374694124,6546,-0.5558661885111112,1727,-0.026519977233626625
Aretha Dorothy Deleon,ADD0846,18,19,25,12,35,1132,0.5102473615402152,2109,-0.6355618768009093,219,-0.024200913602630842
Martin Armand Douglas,MAD0496,34,30,40,42,24,3074,0.46522446158999503,12407,-0.4386636622990514,3635,-0.011884456848343924
Nicholas Kato Pennington,NKP0236,45,41,19,40,31,10447,0.559653493160949,17933,-0.5692745241651916,4490,-0.06285078044657187
Valentine Lucian Benjamin,VLB0647,48,40,42,47,24,2606,0.46473523267385414,6845,-0.5710591787465564,583,-0.004802744496952404
Dai Keely Bullock,DKB0631,34,18,14,46,31,1888,0.28744703772383096,6355,-0.5551219622208132,1791,-0.023003908773829056
Kylie Elizabeth Santos,KES0729,20,10,24,45,31,24096,0.24633549425595133,28223,-0.6229068534878056,3733,-0.02295740725342339
Isadora Buffy Brewer,IBB0696,47,13,36,16,33,1269,0.28100867252987705,2026,-0.6775419535106167,165,-0.031515151984763866
Bethany Lydia Lyons,BLL0929,44,49,10,41,39,10135,0.45856932112087917,15259,-0.5503112955698922,7476,-0.020478866008743685
Allegra Bree Coffey,ABC0174,15,41,34,13,32,6649,0.4416754476637531,35621,-0.5288256940123561,5825,-0.04954506511596139
Hector Abraham Hayes,HAH0248,33,43,22,18,29,4525,0.39253039067127427,21888,-0.5572459806064525,6362,-0.07829299079256026
Nyssa Britanney Carver,NBC0412,14,25,18,18,31,10673,0.3133795640669476,18263,-0.49239446193408987,5664,-0.032574153027765576
Cade Rajah Patterson,CRP0456,37,41,28,43,30,1918,0.4511991732863552,1261,-0.615701836621733,281,-0.020284697811162343
Josephine Indira Garza,JIG0128,25,45,35,18,27,13002,0.25929088097245045,15539,-0.5863955190370608,4234,-0.07347661895034276
Ivor Jelani Robbins,IJR0825,38,42,39,46,32,1176,0.5679421902627868,1769,-0.5572074689034219,515,-0.00854368944769924
Xander Walter Doyle,XWD0923,16,38,45,20,31,8107,0.39204391808630107,11991,-0.5723709482825455,3652,-0.015991237916272678
Leslie Denise Dillon,LDD0560,25,43,39,26,35,1215,0.4176131790496194,2047,-0.5519296567382962,538,-0.005204461044095263
Elaine Sonya Hughes,ESH0135,35,22,32,44,28,764,0.42774870113045443,1991,-0.5977900573681612,705,-0.021560284009216526
Risa Hillary Obrien,RHO0732,20,10,21,19,34,17870,0.18127028846422186,32905,-0.5579212871049425,5277,-0.01796475296809363
Dennis Gray Wilson,DGW0752,40,46,20,40,14,11441,0.24763569842410893,36020,-0.581612992262688,8591,-0.0369805616033173
Hillary Piper Riddle,HPR0585,34,46,15,46,35,838,0.49498807984739895,2260,-0.5226106268312551,362,-0.03618784584310832
Teagan Briar Townsend,TBT0461,43,42,13,30,28,1636,0.44352078835382003,1756,-0.5809795082141571,68,-0.00441176477162277
Sonia Anne Kirkland,SAK0375,16,20,27,16,31,7484,0.4339123501326393,22401,-0.5233114619022725,9559,-0.06649231190199582
Blaze Jakeem Hahn,BJH0811,48,39,44,14,40,11978,0.3896476920979621,17676,-0.5712321853384453,3216,-0.03485696569353861
Thomas Vladimir Stokes,TVS0006,43,43,37,20,41,20322,0.353331369560422,71073,-0.5683494502702074,7215,-0.01901593929929859
Frances Alisa Wiggins,FAW0032,43,24,17,37,37,17887,0.4018952394273067,25270,-0.5631658137770429,6321,-0.030026894926157316
Wanda Samantha Rogers,WSR0241,35,27,15,25,29,10737,0.45394430971738514,17341,-0.5082348238967446,4792,-0.04515859833568683
Lilah Renee Wagner,LRW0970,10,26,39,22,28,1617,0.4792826301939486,1746,-0.6242840830898094,97,-0.024742268409925636
Zachary Myles Cardenas,ZMC0284,42,33,41,30,31,9775,0.3942711005613322,21832,-0.49818157068033625,1263,-0.04077593093223262
Samantha Audrey Curtis,SAC0687,20,49,37,19,22,9627,0.38958139401894687,15925,-0.6296828882894486,7318,-0.02067504813535743
Cathleen Kelsey Burke,CKB0427,38,38,36,43,37,16054,0.441727929231709,12790,-0.570015641891975,4026,-0.034600099869779376
Blaze Trevor Stone,BTS0011,25,42,16,25,29,16626,0.5248285773431267,45331,-0.5515122184255132,3783,-0.0678297657477235
Ingrid Irene Atkins,IIA0092,39,30,42,14,27,5209,0.2550969528208472,22410,-0.5715439568727956,5251,-0.051704438020503764
Wesley Kasper Duffy,WKD0013,42,36,40,27,34,20499,0.4694570540982756,40028,-0.5602103618027697,5213,-0.027182045292824582
Jaden Nicole Johnston,JNJ0556,43,45,22,33,34,9420,0.43656051555241115,16915,-0.513946206077929,6535,-0.02417750609860497
Tarik Linus Hubbard,TLH0648,32,35,18,24,26,4094,0.5214948754832258,5543,-0.5228396297877561,397,-0.04760705360612581
Iona Brenda Payne,IBP0883,30,25,15,11,17,2091,0.3666188473844859,7020,-0.5664102662789856,1269,-0.039873917063828805
William Aristotle Sampson,WAS0254,43,37,16,18,35,7182,0.44693678758252103,19694,-0.5539250565639628,5994,-0.04247580977541469
Quemby Nita Pollard,QNP0216,19,35,39,26,34,11018,0.3727809075035532,24793,-0.581373779102033,3428,-0.051575263312288594
Katelyn Lani Murray,KLM0639,20,15,24,40,26,2394,0.3982038457715322,5386,-0.5172113012474042,2225,-0.04476404561085647
Ariel Ina Barrett,AIB0948,42,31,27,20,31,1167,0.349100260873227,1865,-0.5721715871754025,428,-0.04836448670199541
Raphael Benjamin Bryan,RBB0485,40,40,35,30,26,11089,0.4851925309543539,28914,-0.4868506603811328,16049,-0.010200012613827658
Robert Zeus Cox,RZC0746,15,38,33,43,26,25348,0.216088058367602,44780,-0.5311902645541094,7632,-0.026441300184362464
Myles Donovan Macias,MDM0976,41,40,38,20,31,15186,0.5041156424869117,17945,-0.6200501530366078,6313,-0.0006336131885956985
Xandra Briar Nielsen,XBN0229,34,16,17,40,29,8091,0.3427512101877857,17761,-0.4890546796231057,7018,-0.05198062203418974
Shaeleigh MacKenzie Harris,SMH0291,23,22,10,24,32,1492,0.29792225956617185,2988,-0.6676706802424098,320,-0.058437500870786606
Mallory Charissa Dixon,MCD0125,36,26,50,22,23,6446,0.2410021748011189,8814,-0.5798502397210603,1460,-0.053767124088863805
Matthew Harper Glass,MHG0244,42,46,21,15,22,5339,0.35590934638010024,23920,-0.5757065224613882,3611,-0.06145112248866454
Robert Aristotle Stevenson,RAS0432,44,47,40,41,16,14452,0.4138596854075983,13710,-0.5257257519304795,4708,-0.03693712884267458
Emily Illana Perry,EIP0997,42,28,20,25,34,11275,0.2176851470428137,17460,-0.6189862494914871,4135,-0.05571946878675394
Elvis Marshall Walton,EMW0772,46,41,20,12,28,2745,0.44477231868954953,5870,-0.5429301595413705,1419,-0.01923890092093143
Sasha Britanney Quinn,SBQ0786,41,17,19,44,34,18473,0.43350295882684375,24231,-0.558709921914363,6631,-0.023978284175732865
Phelan Dieter Hendricks,PDH0716,40,16,14,10,24,1106,0.44122966358717697,1835,-0.618365124014158,519,-0.016763006030135072
George Zachery Burch,GZB0469,46,39,22,45,28,1714,0.37543758100100827,1657,-0.5937236077143762,79,-0.008860759625706491
Naomi Meredith Baxter,NMB0972,45,22,17,20,29,1202,0.5506655656222793,1716,-0.5452214503413314,542,-0.038560886183458064
Octavia Nora Leblanc,ONL0276,48,46,17,41,20,10251,0.4522193024395943,15501,-0.5185859023094269,7118,-0.03252318115336033
Meghan Brianna Jensen,MBJ0312,22,45,49,12,26,12400,0.3684193613542424,37425,-0.5145410869140663,6227,-0.052095712997259784
Daphne Ruby Reilly,DRR0242,39,19,40,41,33,9569,0.5701327247383365,25868,-0.5447193434067648,4163,-0.047153495778308414
Aurora Jael Hopkins,AJH0175,19,19,16,33,37,12202,0.5357482429740957,35155,-0.5041075295090354,5581,-0.05128113317769438
Lester Quamar Pearson,LQP0508,26,44,21,40,27,2690,0.4498884832271856,6132,-0.5968199708952829,1212,-0.03151815228483858
Dante Vaughan Weber,DVW0103,40,45,44,21,29,10586,0.3628471659441177,17168,-0.5215226025203414,5116,-0.026856919868533922
Sierra Margaret Barker,SMB0804,38,10,19,36,33,4981,0.5557719335824556,21019,-0.6200628022253131,6870,-0.06066957877886521
Kylie Brielle Greer,KBG0549,16,19,37,10,32,5127,0.426701778425723,21980,-0.5320928147671112,5763,-0.07690439122057863
Brianna Aretha Hopper,BAH0875,43,19,26,17,30,10807,0.43593042327791376,38931,-0.490478028724362,6314,-0.06053215167805255
Shelby Lila Turner,SLT0907,16,15,43,27,27,1384,0.4955924907160891,3163,-0.5583939391517805,470,-0.0731914904523403
Joseph Alan Vaughan,JAV0361,36,45,40,45,33,7438,0.37657973289982577,24543,-0.5146640621443539,7396,-0.0614250955610597
Claire Olivia Martin,COM0321,38,18,34,18,27,7951,0.3996101191618535,39683,-0.4999395240197465,8418,-0.04927536305310069
Chaim Chadwick Chang,CCC0393,35,30,40,16,26,11339,0.44176735610968326,18620,-0.4726530625799993,2911,-0.03840604660458599
Quintessa Shana Vance,QSV0778,17,23,36,35,33,4207,0.4770382749519327,4543,-0.5219238473571084,1284,-0.03177570140807428
Britanni Marah Cash,BMC0547,41,18,22,21,35,6638,0.5301596866968293,20466,-0.5827372266140011,5766,-0.06685744116274672
Akeem William Mayer,AWM0764,47,37,39,42,36,3310,0.4766163179048779,5665,-0.5250132442572847,1059,-0.023418319517987535
Felicia Xantha Farley,FXF0957,35,25,47,36,28,1371,0.3908096357995276,1882,-0.62024442574423,207,-0.030917874856847497
Sylvia Velma Sweet,SVS0871,23,15,34,28,33,15262,0.4593369234531489,28604,-0.5013389741336902,12186,-0.032020351699855
Dexter Jamal Simon,DJS0682,22,23,36,13,30,7935,0.3890737356999496,20272,-0.5341554880928727,4663,-0.024340553654574694
Nigel Harrison Estrada,NHE0919,25,16,32,21,24,12412,0.3762810231467677,15742,-0.5395693120461091,4716,-0.06185326640090516
Meredith Pamela Tanner,MPT0376,19,37,41,48,35,5328,0.4133070653874998,20825,-0.5323985644663368,6607,-0.08223096838138351
Akeem Quamar Davenport,AQD0820,41,31,27,24,39,11777,0.414715129115656,18050,-0.5723102552590278,3043,-0.04676306346383018
Yardley Ezra Vang,YEV0793,40,37,42,15,22,7133,0.29788308295363986,20306,-0.5714074688601538,5431,-0.07083410158948199
Zane Cadman Fields,ZCF0590,42,42,42,25,31,1081,0.5553191590719925,1980,-0.5964141440737729,389,-0.001285347062854963
Kevyn Quin Charles,KQC0708,34,18,39,42,23,1090,0.45238532790350255,1953,-0.6100870495079361,417,-0.03549160724349445
Lavinia Justine Richmond,LJR0523,32,21,11,33,25,1130,0.4517699163308186,3010,-0.5604319017937414,678,-0.024926254058745757
Caldwell Quamar Head,CQH0701,35,50,39,50,32,968,0.38997934816389784,2206,-0.5895285621717747,286,-0.039160839744381136
Patricia Denise Wright,PDW0259,43,32,38,36,33,6969,0.3971444985662647,21640,-0.5330221821015181,4261,-0.07873738676351551
Fitzgerald Wayne Miranda,FWM0707,50,36,35,18,34,1320,0.4690151570082614,1471,-0.5972807633884905,669,-0.018983557831457023
Hayes Drake Stephenson,HDS0367,50,42,16,30,19,4240,0.3772405739364056,27102,-0.5785956758562907,8078,-0.07439960497098265
Jeremy Rooney Henderson,JRH0455,19,21,42,20,34,204,0.5250000085170362,252,-0.5488095350918316,94,-0.003191489409259025
Stephanie Eliana Rasmussen,SER0165,20,15,24,17,27,16599,0.4570877849714563,19859,-0.5461352595478766,2872,-0.00034818942023020935
Sandra Beverly Diaz,SBD0913,45,16,19,19,42,2272,0.4371919040207449,6651,-0.6079536889965526,1111,-0.05616561739858907
Jerry Kennan Fischer,JKF0465,10,37,12,17,32,2001,0.5379810177575404,1677,-0.5478235057904455,522,-0.023180076973762547
Carl Ferdinand Wong,CFW0264,19,32,17,20,27,907,0.28566703533850274,4340,-0.537949310322099,453,-0.0037527594378189274
Basia Nevada Riggs,BNR0965,47,19,15,20,22,1015,0.4628571510681965,2042,-0.6071498568929607,403,-0.012903225998724661
Alice Sierra Valenzuela,ASV0946,35,12,46,17,26,939,0.28029819369252623,2324,-0.6161790015672858,187,-0.009090909226374193
Kasimir Nehru Galloway,KNG0672,21,40,18,20,27,5282,0.3858954992902771,18210,-0.58063152988719,5103,-0.044914756695149154
Nola Nerea Ayala,NNA0610,21,35,18,43,26,10992,0.4727984026651911,32918,-0.5499544351771533,11980,-0.04711185379050212
Kane Quinlan Stevenson,KQS0415,35,42,13,14,34,7591,0.3438940967855568,20358,-0.5596571408548153,4826,-0.017281392715034573
Merrill Hiram Hess,MHH0180,19,41,35,10,29,2727,0.4934360135276981,3705,-0.5382456205996424,966,-0.0292960666891334
Eric Gray Duncan,EGD0132,37,38,33,15,22,662,0.523867073736162,1332,-0.7096096037162675,43,0.0
Vladimir Thomas Todd,VTT0385,14,26,17,36,28,7203,0.4005969756688986,20697,-0.5469488348685331,4970,-0.05788732480625032
Anastasia Sage Griffith,ASG0692,26,40,41,23,27,8252,0.3822952124632812,17716,-0.5514676034093899,6902,-0.05917125559050047
William Price Robles,WPR0368,48,34,40,17,31,7645,0.3891170731658558,32314,-0.5768459500604177,8574,-0.05416375168184036
Hu Akeem Vincent,HAV0121,46,43,38,37,27,10202,0.2395804776786192,19170,-0.5913249870584418,3403,-0.06579488784495151
Hayley Carolyn Cunningham,HCC0344,25,11,41,26,22,3935,0.3997204639008115,4256,-0.5303336559598776,1843,-0.03765599622036928
Ursa Britanney Frederick,UBF0645,34,20,34,23,31,2634,0.4469248331834307,6073,-0.5704100207831584,1298,-0.02488443796710902
Todd Scott Roth,TSR0676,43,40,26,19,33,7841,0.41966585698172293,21016,-0.5267367798162871,5743,-0.043287481055968774
Nathan Kenneth Hicks,NKH0979,30,39,42,22,35,7828,0.36927696021999945,28089,-0.5015628931450349,3527,-0.0009923447837125218
Sigourney Xandra Maddox,SXM0895,14,18,15,33,25,3506,0.49343982255814145,5740,-0.5742508833390703,788,-0.024746193262148025
Kenyon Chancellor Sharpe,KCS0173,39,20,50,20,30,9631,0.5652372607855507,34507,-0.509279279241864,8800,-0.03844318239102987
Cyrus Connor Atkinson,CCA0046,36,43,25,15,28,5794,0.3212461203303282,13577,-0.5189806366615217,3373,-0.08636229005061022
Priscilla Martha Vinson,PMV0850,23,39,12,42,23,1100,0.5310909232429483,1923,-0.5292251727432865,427,-0.028103044915255115
Preston Kennan Burns,PKB0281,39,12,44,26,25,5636,0.577998580781226,23849,-0.530324122432398,3385,-0.07323486076632138
Martin Ivan Cooper,MIC0726,32,41,43,17,23,19896,0.36273623392200094,31676,-0.5430704609438362,4480,-0.031071429034428936
Samson Denton Oconnor,SDO0170,35,47,22,45,26,12947,0.5131999754095212,33410,-0.5388566331172446,9371,-0.0322377552557508
Vincent Avram Aguirre,VAA0087,36,44,42,18,23,4976,0.4916197726386225,23553,-0.5686239591501414,4341,-0.04692467243385546
Emmanuel Lawrence Briggs,ELB0847,12,17,16,19,28,700,0.5027143036786998,2287,-0.5749453472801833,463,-0.017494600692655304
Sharon Britanni Kerr,SBK0161,14,27,23,41,39,23481,0.3425450435982419,34910,-0.6019736458808056,7349,-0.027581984354397248
Axel Seth Lewis,ASL0378,15,15,41,21,27,4967,0.3005435929926368,22770,-0.6105709302704168,5133,-0.06633547731810742
Tobias Lucas Morin,TLM0797,43,42,34,23,36,5370,0.4447113631629633,20678,-0.5320969184103747,6822,-0.05043975448951767
Steel Orson Fields,SOF0808,45,40,38,22,27,12318,0.45722520429133534,16140,-0.624987613516854,4412,-0.0007026292035796917
Sybill Grace Mckay,SGM0021,41,12,26,41,33,7627,0.4878851501973253,24809,-0.5466645213239758,7008,-0.0009560502425567609
Mark Yardley Dunlap,MYD0978,39,32,36,13,32,9515,0.4392327953640937,13212,-0.5067968532745311,5890,-0.009134125772781405
Francis Brian Armstrong,FBA0348,41,44,40,36,27,11926,0.3654871755255392,32013,-0.5637865896800374,5539,-0.02083408588546561
August Ronan Lucas,ARL0034,41,39,27,21,26,13098,0.40611544032611724,27752,-0.51934275715581,8628,-0.011474269990173269
Yoshio Joseph Farmer,YJF0532,40,35,23,47,26,2185,0.3345995462970548,6826,-0.5428215780265688,1023,-0.005767351014581477
Rogan Judah Mcintyre,RJM0381,41,47,44,41,25,6157,0.4045151910631614,20277,-0.5678404136788899,6436,-0.07857364939955208
Vernon Samuel Sawyer,VSS0154,43,49,10,40,30,6407,0.4420321609703375,14836,-0.5254718309148331,3263,-0.046797426379223815
Jonah Merritt Wilder,JMW0638,43,21,30,18,30,2587,0.5027445009230969,7071,-0.5703436640137207,376,-0.025797872724843785
Ivor Kenneth Rollins,IKR0401,40,42,24,16,29,6468,0.4941867690397474,18362,-0.5022274275505001,2545,-0.06616895972862694
Eden Merrill Stokes,EMS0317,15,21,44,10,31,11906,0.37879221428948534,34759,-0.5110388705380723,9387,-0.04869500445417287
Finn Tucker Medina,FTM0406,31,15,38,16,34,8323,0.36786015385187376,11841,-0.5384258126492195,3113,-0.02059107001450833
Raphael Aristotle Ray,RAR0725,32,32,25,20,35,855,0.6219883106605352,778,-0.6505141393844144,226,-0.003982300944296659
Medge Nichole Sims,MNS0224,46,21,22,45,30,14091,0.44063586919080644,22963,-0.614066110751679,2250,-0.04688888958758778
Winter Veda Burks,WVB0539,43,16,18,42,31,15944,0.4562029696737425,26156,-0.5302301588154774,7378,-0.018473841424644658
Steel Solomon Garrison,SSG0250,35,40,20,36,25,5560,0.4564568356590734,21578,-0.5627444627623053,5637,-0.07172254852306892
Madison Lydia Morrison,MLM0950,24,20,29,23,36,1346,0.37615156615426953,2399,-0.575031264821357,465,-0.04645161359540878
Harper Price Harris,HPH0075,40,42,48,25,28,11140,0.4994254966271469,52225,-0.5421981826152112,9355,-0.0813254955998721
Veda Martina Jacobson,VMJ0546,20,37,29,39,26,7765,0.5199356115198258,20481,-0.5652897832746484,4624,-0.0699827000047612
Nevada Leilani Ortega,NLO0131,19,13,46,40,29,1338,0.538863983439624,1701,-0.6377425026816526,421,-0.03135391970711479
Patricia Emily Salazar,PES0085,35,24,18,30,22,11671,0.45719304755132184,21463,-0.5542981002729903,6310,-0.04733756013486162
Otto Hedley Chase,OHC0973,42,24,42,17,35,702,0.40242165860924284,2260,-0.5079646081655427,498,-0.027309237354730505
Noble Merrill Fuller,NMF0780,44,38,36,20,34,3550,0.5056901460508225,6053,-0.5219891034097449,431,-0.016241299545958536
Leo Elmo Monroe,LEM0605,46,50,40,39,26,14851,0.4844791647331513,32294,-0.49634917398783535,8907,-0.04433591623267863
Bruce Eden Clemons,BEC0505,35,21,30,19,32,6484,0.4590376271113045,40261,-0.5055040885308458,6193,-0.007330857528905654
Oliver Logan Fowler,OLF0504,41,43,20,41,31,12106,0.41714026210941935,33883,-0.48461175897288333,10063,-0.03266421592944566
Kirestin Vanna Sykes,KVS0425,20,19,21,30,35,14833,0.40355289438628283,15076,-0.5327009845680205,2866,-0.03412421544219594
Arthur Jacob Raymond,AJR0319,40,13,37,16,24,10083,0.47140732881664155,53230,-0.4958068798630506,8939,-0.053954581853320284
Diana Lillian Solis,DLS0383,10,21,12,25,24,3743,0.329308045366662,22855,-0.48839203943128634,4542,-0.06508146288084175
Bruno Carter Robles,BCR0581,20,11,34,36,30,1304,0.5710889726442976,1733,-0.6300057722131984,423,-0.02269503579917529
Lani Dai Beard,LDB0090,40,14,39,41,34,10588,0.34437099406879196,25240,-0.5467947748650556,3616,-0.044579646681987606
Gwendolyn Amaya Ferrell,GAF0570,31,15,38,46,35,12083,0.38193330266211173,17943,-0.550666002373874,4574,-0.0059247923926151
Noah Nathan Shaffer,NNS0059,42,23,48,23,25,6097,0.44405445385261777,21955,-0.5250193643783062,4818,-0.037442922932372245
Joy Rosalyn Leblanc,JRL0574,19,26,35,47,40,1240,0.5057258117523404,1774,-0.5497181594640588,436,-0.015825688309215623
Natalie Sheila Santiago,NSS0876,26,20,25,42,31,15063,0.43248357472113147,32424,-0.5111491543068736,8565,-0.0461646241555072
Slade Orson Burch,SOB0586,45,35,23,24,30,1001,0.538261750822777,2364,-0.5642555037768662,95,-0.0010526315946328012
Dane Davis Atkins,DDA0476,36,25,39,13,39,13630,0.41277329488899983,35694,-0.4506443718230884,6728,-0.005826397233074542
Dakota Edward Brady,DEB0782,42,47,32,21,36,2682,0.5294929223689323,6922,-0.5301791469711026,401,-0.009725685930460172
Owen Len Wheeler,OLW0689,22,25,40,35,27,13759,0.4208445447473447,12828,-0.5232070499910887,6283,-0.016855005821746455
MacKensie Mara Grant,MMG0943,23,27,28,34,26,9752,0.34060706421687065,18365,-0.5718050695158563,4658,-0.0422498932873655
Reece Nicolas Lopez,RNL0695,47,41,44,19,36,11648,0.4002661469301649,16284,-0.5927352058916032,4938,-0.016585662458567255
Lacey Nomlanga Rasmussen,LNR0656,25,39,12,30,23,2218,0.44409378641515945,6934,-0.5583645904531801,882,-0.022335601239855868
Albert Mohammad Joseph,AMJ0297,16,43,50,18,28,1194,0.4438023544735645,2020,-0.6315346528766769,246,-0.08780487935717513
Hedwig Regina Livingston,HRL0540,43,38,17,40,18,6531,0.519660090515112,26125,-0.5453320589322223,1744,-0.0385321106659163
Dean Lester Figueroa,DLF0377,39,35,19,27,34,4729,0.5491012917557008,23234,-0.5946716014582821,4907,-0.06659873749127766
Madonna Veronica Hardy,MVH0373,44,19,20,21,25,1746,0.3674112296655757,4313,-0.5372130797608888,1465,-0.06047781660084838
Tad Patrick Hardin,TPH0474,44,39,14,21,35,1687,0.44819206119060656,1624,-0.6075123218645163,149,-0.026174497034325696
Kendall Ciaran Frank,KCF0045,40,39,16,27,31,13083,0.4326530655484803,24155,-0.5866901297570262,1971,-0.07275494781168265
Bryar Ivana Sweet,BIS0247,36,19,18,39,37,6050,0.4542314106977183,19833,-0.5524277710807322,5257,-0.05288187257799559
Mona Susan Shannon,MSS0001,21,44,24,45,19,37040,0.40468953405778463,86729,-0.5571977125670431,14231,-0.04275876671121893
Edward Finn Stokes,EFS0882,40,40,47,25,27,2884,0.33349514906856537,5223,-0.5013593847487317,1927,-0.0339387654252911
Noelani Wynter Kennedy,NWK0215,21,19,45,18,24,17491,0.34475444707889363,36182,-0.4483500134547244,9819,-0.04407780898759778
Philip Nathan Logan,PNL0301,50,43,30,43,31,536,0.5147388112911983,1105,-0.7142986360853074,33,-0.003030303075458064
Colin Stuart Holloway,CSH0626,33,17,41,18,23,6693,0.5831166940436366,42971,-0.5825277512286186,14326,-0.024961608636650513
Beau Hall Watts,BHW0458,36,32,28,30,29,1408,0.40475853088587016,1453,-0.5662078581755521,599,-0.012186978478762064
Sonya Samantha Hahn,SSH0799,23,18,31,31,40,7445,0.4634116901456309,20160,-0.5809127020930487,5265,-0.09441595582286177
Astra Nicole Maldonado,ANM0123,22,15,16,21,26,1364,0.2515395955562242,1192,-0.6403523563788641,294,-0.07925170186121448
Carla Amelia Shannon,CAS0507,14,46,33,11,25,2958,0.3643340144011723,5698,-0.5240084309955989,1349,-0.027724240591032935
Denise Ifeoma Doyle,DID0650,45,21,17,42,21,2010,0.4853233915100347,6896,-0.5321925823574587,1099,-0.022747953023229326
Kirby Amity Tyson,KAT0270,21,24,39,23,27,6881,0.3425519637392108,17467,-0.5003492346989676,8522,-0.032562779175671464
Tara Echo Myers,TEM0977,22,19,40,45,29,18232,0.44967091517762403,14924,-0.4872688335388763,6288,-0.00965330803188621
Salvador Herman Raymond,SHR0334,36,41,45,19,31,2582,0.4222308337648048,5901,-0.4835451711079687,1551,-0.02359767926846067
Jenna Darrel Charles,JDC0030,31,18,19,21,26,12347,0.4019518999992773,33344,-0.5515505090640096,8687,-0.04304132676085463
Colt Kendall Perez,CKP0721,40,39,39,13,32,1413,0.4533616471284261,1557,-0.5985870319601045,490,-0.014081632862893902
Herman Ian Abbott,HIA0414,38,39,39,18,31,10757,0.43352236371756464,17821,-0.5319174082341348,4292,-0.010904007618213966
Hakeem Stephen Peck,HSP0290,38,15,28,20,27,1127,0.33975155792383355,2078,-0.6406641001234958,245,-0.04734693948103457
Howard Raphael Weiss,HRW0550,38,34,24,22,28,6541,0.2939917455969683,21999,-0.5195781638692295,4330,-0.07145496642272962
Kaye Brianna Blair,KBB0189,49,23,16,33,30,10137,0.4496498029898454,26917,-0.5527361936862532,2390,-0.030000000447034835
Cain Byron Baldwin,CBB0365,37,17,20,41,33,10584,0.422288363675558,21276,-0.5872156390926234,7584,-0.07671413616422673
Diana Leigh Hays,DLH0029,36,26,38,18,31,2874,0.43761308213323874,27829,-0.4783966429605199,2167,-0.04296262177540291
Nora Regina Oconnor,NRO0768,18,18,41,25,36,2931,0.4474240930510112,4550,-0.45909891194694646,2179,-0.029600734722865948
Nehru Wyatt Tate,NWT0098,35,39,26,36,33,10317,0.40077542498154595,15595,-0.5655658864466645,4523,-0.005107229790894721
Quincy Preston Moses,QPM0727,43,40,18,34,34,18660,0.2923740652396812,35369,-0.5972009411496079,2023,-0.02990608052472578
Kessie Vielka Trevino,KVT0028,44,20,35,19,37,4267,0.23688774712196914,25056,-0.5383620721818511,3547,-0.03422610707894022
Lamar Francis Scott,LFS0071,48,31,14,17,25,8745,0.3498685024137699,18369,-0.5506832186895007,5756,-0.039037526641468194
Wing Noah Bonner,WNB0908,38,38,38,22,23,2549,0.4868575949068395,6454,-0.5597923870911568,1031,-0.027546072185444206
Patience Audrey Douglas,PAD0773,36,21,14,16,38,3501,0.5836046875050939,5692,-0.5404954356228434,1187,-0.007919123959621664
Bert Jason Henderson,BJH0354,22,21,31,20,36,16020,0.44015606724786177,25010,-0.48287085935217244,8448,-0.00989583348079274
Oscar Nolan Wooten,ONW0083,46,30,25,30,26,9967,0.38807063550056015,19526,-0.5634282518944803,3377,-0.06159313091484795
Sarah Susan Jarvis,SSJ0784,19,39,12,45,34,5340,0.524550568966774,6840,-0.485760241683725,957,-0.05120167265429143
Kyla Jocelyn Porter,KJP0371,36,21,25,15,30,11322,0.5435700396790172,20279,-0.5297401278345442,7802,-0.048141502896292765
Isabelle Maggie Benjamin,IMB0481,19,41,38,43,38,13442,0.4885954521480034,36912,-0.48686335511799494,5698,-0.03173043220325201
Britanney Quail Snyder,BQS0525,42,38,19,45,30,386,0.4795336877936835,773,-0.6080207061528543,164,-0.051219512958352156
Beck Troy Richards,BTR0403,47,47,21,17,28,7366,0.3500407298320326,20946,-0.5195264041375421,4558,-0.046774901969488275
Declan Lester Moss,DLM0051,37,37,17,20,35,18418,0.4363014518940361,51489,-0.5422633989640306,12933,-0.04912240079383807
